Dataset,Algo,Class,id,Time,factuals / 5,cfact,crules
mnist,DNN,2,1,16.69,5,2,3
mnist,DNN,2,35,11.64,5,3,4
mnist,DNN,2,38,8.59,2,3,3
mnist,DNN,2,43,8.9,5,5,5
mnist,DNN,2,47,8.15,5,3,3
mnist,DNN,2,72,8.85,2,0,3
mnist,DNN,2,77,9.36,5,0,0
mnist,DNN,2,82,9.23,5,0,0
mnist,DNN,2,106,8.48,5,0,0
mnist,DNN,2,119,26.9,0,0,error
mnist,DNN,2,147,8.42,5,2,2
mnist,DNN,2,149,10.96,5,4,4
mnist,DNN,2,172,20.53,1,0,3
mnist,DNN,2,174,8.19,5,0,0
mnist,DNN,2,186,13.52,5,1,2
mnist,DNN,2,199,9.48,5,1,1
mnist,DNN,2,208,10.01,5,1,2
mnist,DNN,2,221,8.03,5,1,1
mnist,DNN,2,222,9.39,5,3,3
mnist,DNN,2,225,9.04,5,3,3
mnist,DNN,2,236,9.75,5,3,3
mnist,DNN,2,237,11.42,5,1,1
mnist,DNN,2,244,7.99,5,0,0
mnist,DNN,2,249,11.4,5,1,1
mnist,DNN,2,256,19.87,5,1,4
mnist,DNN,2,258,9.3,5,1,1
mnist,DNN,2,278,8.85,5,0,0
mnist,DNN,2,280,14.07,5,2,4
mnist,DNN,2,285,9.89,5,2,3
mnist,DNN,2,291,15.64,5,2,4
mnist,DNN,2,293,13.24,5,4,4
mnist,DNN,2,298,10.7,5,1,1
mnist,DNN,2,303,9.62,5,3,3
mnist,DNN,2,306,11.95,5,1,1
mnist,DNN,2,318,8.42,2,0,3
mnist,DNN,2,321,8.72,5,2,2
mnist,DNN,2,326,28.25,0,0,error
mnist,DNN,2,331,10.66,5,3,4
mnist,DNN,2,362,27.04,0,0,error
mnist,DNN,2,363,13.82,5,2,3
mnist,DNN,2,371,9.28,5,2,2
mnist,DNN,2,387,10.58,5,3,3
mnist,DNN,2,390,8.14,5,0,0
mnist,DNN,2,396,8.04,5,2,2
mnist,DNN,2,400,27.45,0,0,error
mnist,DNN,2,404,10.27,5,1,1
mnist,DNN,2,418,8.21,5,1,3
mnist,DNN,2,421,10.4,1,0,3
mnist,DNN,2,423,8.66,5,3,3
mnist,DNN,2,444,26.28,0,0,error
