Dataset,Algo,Class,id,Time,factuals / 5,cfact,crules
mnist,DNN,2,1,11.41,5,1,2
mnist,DNN,2,35,13.9,5,3,5
mnist,DNN,2,38,19.9,1,3,3
mnist,DNN,2,43,13.13,5,1,2
mnist,DNN,2,47,9.12,5,3,3
mnist,DNN,2,72,9.48,5,0,0
mnist,DNN,2,77,10.09,5,3,3
mnist,DNN,2,82,11.45,5,2,2
mnist,DNN,2,106,9.0,4,0,1
mnist,DNN,2,119,17.46,0,4,5
mnist,DNN,2,147,8.21,5,2,2
mnist,DNN,2,149,16.78,5,6,7
mnist,DNN,2,172,9.57,5,3,3
mnist,DNN,2,174,11.46,5,1,1
mnist,DNN,2,186,12.25,5,1,1
mnist,DNN,2,199,10.12,5,2,2
mnist,DNN,2,208,12.27,5,3,3
mnist,DNN,2,221,11.13,5,3,3
mnist,DNN,2,222,9.01,5,2,2
mnist,DNN,2,225,10.54,5,1,1
mnist,DNN,2,236,11.4,5,3,3
mnist,DNN,2,237,11.59,5,2,2
mnist,DNN,2,244,7.65,5,4,5
mnist,DNN,2,249,8.62,5,0,0
mnist,DNN,2,256,13.47,5,3,3
mnist,DNN,2,258,9.41,5,0,0
mnist,DNN,2,278,9.99,5,2,2
mnist,DNN,2,280,13.53,5,2,3
mnist,DNN,2,285,13.88,5,2,2
mnist,DNN,2,291,14.88,5,0,1
mnist,DNN,2,293,9.05,5,4,4
mnist,DNN,2,298,21.68,5,1,2
mnist,DNN,2,303,10.62,5,7,7
mnist,DNN,2,306,10.65,5,3,3
mnist,DNN,2,318,9.41,5,0,0
mnist,DNN,2,321,15.18,5,1,1
mnist,DNN,2,326,10.59,5,8,10
mnist,DNN,2,331,10.33,5,5,5
mnist,DNN,2,362,298.52,0,0,error
mnist,DNN,2,363,22.41,5,2,4
mnist,DNN,2,371,14.62,5,1,2
mnist,DNN,2,387,16.62,5,6,7
mnist,DNN,2,390,8.28,5,1,1
mnist,DNN,2,396,10.78,5,1,1
mnist,DNN,2,400,9.74,5,3,3
mnist,DNN,2,404,10.92,5,2,2
mnist,DNN,2,418,12.08,5,3,3
mnist,DNN,2,421,12.08,5,3,5
mnist,DNN,2,423,13.07,5,2,2
mnist,DNN,2,444,293.87,0,0,error
