Dataset,Algo,Class,id,Time,factuals / 5,cfact,crules
emnist,RF,10,7200,10.05,0,0,1
emnist,RF,10,7201,26.69,1,1,1
emnist,RF,10,7202,14.73,0,4,4
emnist,RF,10,7203,309.71,0,0,error
emnist,RF,10,7204,9.62,1,0,0
emnist,RF,10,7205,39.45,0,6,6
emnist,RF,10,7206,57.22,0,2,2
emnist,RF,10,7207,23.69,0,1,2
emnist,RF,10,7208,10.78,0,3,3
emnist,RF,10,7209,21.15,0,2,3
emnist,RF,10,7210,34.99,0,2,2
emnist,RF,10,7211,310.18,0,0,error
emnist,RF,10,7212,11.52,2,0,0
emnist,RF,10,7213,32.42,3,2,2
emnist,RF,10,7214,38.29,1,0,1
emnist,RF,10,7215,10.24,0,1,1
emnist,RF,10,7216,310.23,0,0,error
emnist,RF,10,7217,47.31,0,1,3
emnist,RF,10,7218,32.14,1,1,1
emnist,RF,10,7219,82.6,0,1,1
emnist,RF,10,7220,32.47,0,1,1
emnist,RF,10,7221,309.78,0,0,error
emnist,RF,10,7222,12.9,5,2,2
emnist,RF,10,7223,17.07,0,2,2
emnist,RF,10,7224,9.36,0,2,2
emnist,RF,10,7225,9.11,0,0,0
emnist,RF,10,7226,8.69,0,0,0
emnist,RF,10,7227,11.32,1,1,1
emnist,RF,10,7228,10.09,0,0,0
emnist,RF,10,7229,11.05,0,2,2
emnist,RF,10,7230,12.54,0,0,0
emnist,RF,10,7231,25.97,0,2,2
emnist,RF,10,7232,25.22,0,1,1
emnist,RF,10,7233,11.66,5,1,1
emnist,RF,10,7234,9.4,5,3,3
emnist,RF,10,7235,309.32,0,0,error
emnist,RF,10,7236,9.11,0,4,4
emnist,RF,10,7237,17.18,0,4,4
emnist,RF,10,7238,310.29,0,0,error
emnist,RF,10,7239,14.89,0,4,4
emnist,RF,10,7240,29.23,0,1,1
emnist,RF,10,7241,9.33,0,0,0
emnist,RF,10,7242,309.83,0,0,error
emnist,RF,10,7243,36.5,0,1,1
emnist,RF,10,7244,9.11,0,1,1
emnist,RF,10,7245,11.03,1,0,0
emnist,RF,10,7246,304.44,0,0,error
emnist,RF,10,7247,9.69,0,1,1
emnist,RF,10,7248,39.82,1,1,1
emnist,RF,10,7249,110.52,1,1,1
