Dataset,Algo,Class,id,Time,factuals / 5,cfact,crules
fashion,DNN,8,18,9.77,5,0,0
fashion,DNN,8,30,8.04,5,0,0
fashion,DNN,8,31,7.85,5,0,0
fashion,DNN,8,34,25.25,5,2,3
fashion,DNN,8,53,7.88,5,0,0
fashion,DNN,8,56,9.29,5,0,0
fashion,DNN,8,58,10.04,5,1,1
fashion,DNN,8,62,7.99,5,0,0
fashion,DNN,8,69,8.14,5,0,0
fashion,DNN,8,78,8.46,5,0,1
fashion,DNN,8,81,8.27,5,2,2
fashion,DNN,8,95,9.8,5,0,2
fashion,DNN,8,105,8.4,5,1,1
fashion,DNN,8,116,8.71,5,1,1
fashion,DNN,8,119,8.11,5,0,0
fashion,DNN,8,126,8.28,5,0,0
fashion,DNN,8,134,8.12,5,1,1
fashion,DNN,8,196,7.67,5,0,0
fashion,DNN,8,209,8.23,5,0,0
fashion,DNN,8,212,8.87,5,0,2
fashion,DNN,8,220,9.8,5,1,1
fashion,DNN,8,231,19.02,5,0,4
fashion,DNN,8,245,7.76,5,0,1
fashion,DNN,8,256,8.87,5,2,2
fashion,DNN,8,262,8.9,5,0,0
fashion,DNN,8,267,8.63,5,0,0
fashion,DNN,8,276,8.78,5,1,2
fashion,DNN,8,298,8.72,5,2,2
fashion,DNN,8,299,78.06,4,2,3
fashion,DNN,8,303,9.19,5,1,1
fashion,DNN,8,320,17.73,5,0,0
fashion,DNN,8,352,7.98,5,1,1
fashion,DNN,8,358,7.56,5,1,1
fashion,DNN,8,385,9.33,5,1,1
fashion,DNN,8,422,8.09,5,0,0
fashion,DNN,8,424,8.12,5,0,0
fashion,DNN,8,427,8.54,5,2,3
fashion,DNN,8,429,8.23,5,0,1
fashion,DNN,8,442,8.75,5,0,0
fashion,DNN,8,443,9.02,5,1,2
fashion,DNN,8,467,10.07,5,1,1
fashion,DNN,8,469,8.71,5,0,0
fashion,DNN,8,486,8.63,5,0,0
fashion,DNN,8,492,8.78,5,0,1
fashion,DNN,8,505,7.85,5,0,0
fashion,DNN,8,515,8.52,5,0,0
fashion,DNN,8,521,8.54,5,0,0
fashion,DNN,8,523,9.17,5,0,0
fashion,DNN,8,528,7.83,5,0,0
fashion,DNN,8,529,8.45,5,2,2
