Dataset,Algo,Class,id,Time,factuals / 5,cfact,crules
emnist,RF,6,4000,25.25,3,0,0
emnist,RF,6,4001,35.67,5,1,1
emnist,RF,6,4002,10.97,1,3,3
emnist,RF,6,4003,11.58,4,1,2
emnist,RF,6,4004,14.11,0,1,1
emnist,RF,6,4005,21.54,0,2,4
emnist,RF,6,4006,14.09,0,3,3
emnist,RF,6,4007,35.29,1,1,2
emnist,RF,6,4008,21.3,0,3,3
emnist,RF,6,4009,308.61,0,0,error
emnist,RF,6,4010,13.59,0,2,2
emnist,RF,6,4011,8.36,0,2,2
emnist,RF,6,4012,87.85,1,3,3
emnist,RF,6,4013,11.33,3,4,4
emnist,RF,6,4014,42.16,0,1,1
emnist,RF,6,4015,310.4,0,0,error
emnist,RF,6,4016,8.99,0,6,6
emnist,RF,6,4017,309.34,0,0,error
emnist,RF,6,4018,13.02,0,0,0
emnist,RF,6,4019,10.41,0,6,6
emnist,RF,6,4020,14.02,0,1,2
emnist,RF,6,4021,27.39,5,1,1
emnist,RF,6,4022,104.28,0,1,1
emnist,RF,6,4023,20.26,0,1,1
emnist,RF,6,4024,11.95,0,3,3
emnist,RF,6,4025,9.11,3,2,2
emnist,RF,6,4026,10.02,3,1,1
emnist,RF,6,4027,60.39,0,1,1
emnist,RF,6,4028,59.67,0,1,1
emnist,RF,6,4029,22.72,0,6,6
emnist,RF,6,4030,24.51,0,2,3
emnist,RF,6,4031,184.65,0,2,2
emnist,RF,6,4032,14.67,0,2,2
emnist,RF,6,4033,27.54,1,7,7
emnist,RF,6,4034,10.9,0,1,1
emnist,RF,6,4035,309.56,0,0,error
emnist,RF,6,4036,21.38,1,3,3
emnist,RF,6,4037,28.28,0,3,3
emnist,RF,6,4038,25.18,1,1,2
emnist,RF,6,4039,10.21,0,2,2
emnist,RF,6,4040,26.57,2,1,1
emnist,RF,6,4041,31.18,0,2,2
emnist,RF,6,4042,29.88,0,2,2
emnist,RF,6,4043,12.82,0,2,2
emnist,RF,6,4044,8.5,0,2,2
emnist,RF,6,4045,308.8,0,0,error
emnist,RF,6,4046,15.66,0,1,1
emnist,RF,6,4047,10.91,0,6,6
emnist,RF,6,4048,64.61,0,5,5
emnist,RF,6,4049,309.82,0,0,error
