Dataset,Algo,Class,id,Time,factuals / 5,cfact,crules
emnist,DNN,3,1600,342.08,0,0,error
emnist,DNN,3,1601,316.86,5,1,1
emnist,DNN,3,1602,150.23,5,1,2
emnist,DNN,3,1603,17.93,5,1,1
emnist,DNN,3,1604,343.68,0,0,error
emnist,DNN,3,1605,319.2,0,0,error
emnist,DNN,3,1606,76.55,5,1,2
emnist,DNN,3,1607,56.32,5,0,2
emnist,DNN,3,1608,37.0,5,0,4
emnist,DNN,3,1609,327.51,0,0,error
emnist,DNN,3,1610,328.8,0,0,error
emnist,DNN,3,1611,23.81,5,0,0
emnist,DNN,3,1612,326.59,0,0,error
emnist,DNN,3,1613,323.08,0,0,error
emnist,DNN,3,1614,91.99,5,0,0
emnist,DNN,3,1615,245.47,5,1,1
emnist,DNN,3,1616,326.79,0,0,error
emnist,DNN,3,1617,120.62,5,4,4
emnist,DNN,3,1618,320.73,0,0,error
emnist,DNN,3,1619,20.1,5,2,2
emnist,DNN,3,1620,9.61,0,0,0
emnist,DNN,3,1621,312.53,0,0,error
emnist,DNN,3,1622,93.52,5,1,2
emnist,DNN,3,1623,312.05,0,0,error
emnist,DNN,3,1624,314.66,0,0,error
emnist,DNN,3,1625,54.62,5,0,2
emnist,DNN,3,1626,64.73,5,0,2
emnist,DNN,3,1627,18.16,5,0,2
emnist,DNN,3,1628,206.54,5,1,1
emnist,DNN,3,1629,314.84,0,0,error
emnist,DNN,3,1630,77.46,5,1,2
emnist,DNN,3,1631,312.6,0,0,error
emnist,DNN,3,1632,25.87,5,1,2
emnist,DNN,3,1633,88.17,5,1,2
emnist,DNN,3,1634,42.86,5,2,4
emnist,DNN,3,1635,29.92,5,1,2
emnist,DNN,3,1636,315.01,0,0,error
emnist,DNN,3,1637,30.29,1,2,2
emnist,DNN,3,1638,12.57,5,1,1
emnist,DNN,3,1639,312.39,0,0,error
emnist,DNN,3,1640,174.1,5,1,1
emnist,DNN,3,1641,313.79,0,0,error
emnist,DNN,3,1642,19.76,5,0,2
emnist,DNN,3,1643,264.66,5,1,1
emnist,DNN,3,1644,316.98,0,0,error
emnist,DNN,3,1645,142.03,5,1,2
emnist,DNN,3,1646,10.6,5,0,1
emnist,DNN,3,1647,300.83,5,1,1
emnist,DNN,3,1648,44.09,5,2,2
emnist,DNN,3,1649,311.97,0,0,error
