Dataset,Algo,Class,id,Time,factuals / 5,cfact,crules
emnist,DNN,7,4800,59.45,0,3,3
emnist,DNN,7,4801,315.16,0,0,error
emnist,DNN,7,4802,14.67,0,0,0
emnist,DNN,7,4803,314.99,0,0,error
emnist,DNN,7,4804,30.74,1,0,0
emnist,DNN,7,4805,316.43,0,0,error
emnist,DNN,7,4806,14.79,0,2,2
emnist,DNN,7,4807,18.18,0,3,3
emnist,DNN,7,4808,17.73,0,6,6
emnist,DNN,7,4809,106.52,2,0,0
emnist,DNN,7,4810,64.15,0,4,4
emnist,DNN,7,4811,16.63,0,0,0
emnist,DNN,7,4812,13.97,0,0,0
emnist,DNN,7,4813,182.59,0,0,0
emnist,DNN,7,4814,28.87,0,0,0
emnist,DNN,7,4815,17.89,1,1,1
emnist,DNN,7,4816,162.04,5,0,0
emnist,DNN,7,4817,16.0,1,0,0
emnist,DNN,7,4818,73.05,0,1,1
emnist,DNN,7,4819,28.07,0,0,0
emnist,DNN,7,4820,316.04,0,0,error
emnist,DNN,7,4821,24.4,0,0,0
emnist,DNN,7,4822,255.13,0,1,1
emnist,DNN,7,4823,316.55,0,0,error
emnist,DNN,7,4824,12.17,5,3,3
emnist,DNN,7,4825,10.99,0,0,0
emnist,DNN,7,4826,24.91,0,0,0
emnist,DNN,7,4827,21.67,0,1,1
emnist,DNN,7,4828,317.69,0,0,error
emnist,DNN,7,4829,317.83,0,0,error
emnist,DNN,7,4830,26.77,0,1,1
emnist,DNN,7,4831,317.69,0,0,error
emnist,DNN,7,4832,207.55,0,0,0
emnist,DNN,7,4833,9.96,2,3,3
emnist,DNN,7,4834,43.51,0,1,3
emnist,DNN,7,4835,136.58,1,1,3
emnist,DNN,7,4836,315.31,0,0,error
emnist,DNN,7,4837,30.0,2,1,1
emnist,DNN,7,4838,316.17,0,0,error
emnist,DNN,7,4839,316.04,0,0,error
emnist,DNN,7,4840,17.08,1,0,0
emnist,DNN,7,4841,62.54,2,1,3
emnist,DNN,7,4842,16.86,0,0,0
emnist,DNN,7,4843,24.19,2,5,6
emnist,DNN,7,4844,22.97,0,0,0
emnist,DNN,7,4845,11.62,2,3,3
emnist,DNN,7,4846,29.77,1,0,0
emnist,DNN,7,4847,12.2,2,0,0
emnist,DNN,7,4848,314.61,0,0,error
emnist,DNN,7,4849,12.23,0,1,1
