Dataset,Algo,Class,id,Time,factuals / 5,cfact,crules
fashion,DNN,5,8,10.14,4,2,2
fashion,DNN,5,11,9.57,3,0,0
fashion,DNN,5,21,19.23,3,4,4
fashion,DNN,5,37,13.63,5,0,2
fashion,DNN,5,52,11.77,5,4,4
fashion,DNN,5,63,10.66,3,1,1
fashion,DNN,5,82,8.24,2,0,0
fashion,DNN,5,84,9.44,1,0,0
fashion,DNN,5,90,8.51,5,1,1
fashion,DNN,5,106,8.31,0,1,1
fashion,DNN,5,111,9.16,0,0,0
fashion,DNN,5,114,8.79,5,4,4
fashion,DNN,5,129,11.04,0,3,4
fashion,DNN,5,139,9.32,4,0,0
fashion,DNN,5,154,7.81,5,0,0
fashion,DNN,5,171,18.18,5,4,4
fashion,DNN,5,221,9.26,1,1,1
fashion,DNN,5,236,15.96,1,2,2
fashion,DNN,5,240,14.86,4,3,4
fashion,DNN,5,253,12.85,2,0,1
fashion,DNN,5,254,8.69,2,1,1
fashion,DNN,5,257,11.67,5,0,0
fashion,DNN,5,288,11.71,0,4,4
fashion,DNN,5,290,162.5,0,1,2
fashion,DNN,5,292,11.41,5,2,3
fashion,DNN,5,294,9.93,0,1,1
fashion,DNN,5,295,8.88,0,1,1
fashion,DNN,5,323,18.36,5,2,2
fashion,DNN,5,369,10.39,3,0,1
fashion,DNN,5,380,12.05,1,5,5
fashion,DNN,5,384,7.73,5,1,1
fashion,DNN,5,393,8.26,4,3,3
fashion,DNN,5,418,97.86,0,1,1
fashion,DNN,5,420,9.84,2,1,1
fashion,DNN,5,423,8.81,1,2,2
fashion,DNN,5,445,26.91,5,8,9
fashion,DNN,5,449,9.41,5,1,1
fashion,DNN,5,480,18.23,5,3,3
fashion,DNN,5,484,8.28,3,1,1
fashion,DNN,5,502,202.42,0,4,5
fashion,DNN,5,516,10.18,5,1,1
fashion,DNN,5,532,30.69,5,1,4
fashion,DNN,5,535,10.56,5,1,1
fashion,DNN,5,542,16.67,5,2,3
fashion,DNN,5,552,8.85,3,3,3
fashion,DNN,5,559,8.72,1,0,1
fashion,DNN,5,567,8.76,5,0,0
fashion,DNN,5,588,11.64,5,0,0
fashion,DNN,5,592,8.69,5,0,0
fashion,DNN,5,596,12.01,5,1,1
