Dataset,Algo,Class,id,Time,factuals / 5,cfact,crules
emnist,RF,5,3200,44.53,5,1,4
emnist,RF,5,3201,312.23,0,0,error
emnist,RF,5,3202,10.72,1,3,3
emnist,RF,5,3203,9.33,5,3,5
emnist,RF,5,3204,35.95,4,3,3
emnist,RF,5,3205,31.98,5,2,3
emnist,RF,5,3206,90.53,2,0,3
emnist,RF,5,3207,22.75,3,1,1
emnist,RF,5,3208,30.55,5,2,6
emnist,RF,5,3209,14.14,5,2,3
emnist,RF,5,3210,85.54,5,2,3
emnist,RF,5,3211,85.09,5,4,4
emnist,RF,5,3212,30.48,5,6,6
emnist,RF,5,3213,311.36,0,0,error
emnist,RF,5,3214,11.99,4,1,2
emnist,RF,5,3215,92.69,2,0,2
emnist,RF,5,3216,310.31,0,0,error
emnist,RF,5,3217,123.26,5,2,3
emnist,RF,5,3218,17.0,5,2,3
emnist,RF,5,3219,13.07,3,0,0
emnist,RF,5,3220,312.68,0,0,error
emnist,RF,5,3221,47.56,5,4,4
emnist,RF,5,3222,55.29,3,0,1
emnist,RF,5,3223,11.16,0,3,3
emnist,RF,5,3224,24.52,2,1,1
emnist,RF,5,3225,69.13,5,1,6
emnist,RF,5,3226,36.69,3,2,2
emnist,RF,5,3227,109.13,5,0,0
emnist,RF,5,3228,293.41,5,0,0
emnist,RF,5,3229,60.52,5,2,3
emnist,RF,5,3230,312.15,0,0,error
emnist,RF,5,3231,13.7,5,1,3
emnist,RF,5,3232,14.24,5,1,3
emnist,RF,5,3233,313.14,0,0,error
emnist,RF,5,3234,14.65,4,2,3
emnist,RF,5,3235,312.23,0,0,error
emnist,RF,5,3236,311.53,0,0,error
emnist,RF,5,3237,36.1,0,0,0
emnist,RF,5,3238,111.21,4,0,2
emnist,RF,5,3239,144.3,5,0,1
emnist,RF,5,3240,11.33,5,2,2
emnist,RF,5,3241,310.42,0,0,error
emnist,RF,5,3242,92.91,1,1,1
emnist,RF,5,3243,52.88,2,2,2
emnist,RF,5,3244,52.06,5,2,4
emnist,RF,5,3245,25.66,5,2,3
emnist,RF,5,3246,310.69,0,0,error
emnist,RF,5,3247,44.32,5,0,1
emnist,RF,5,3248,17.57,1,3,3
emnist,RF,5,3249,13.09,3,1,1
