Dataset,Algo,Class,id,Time,factuals / 5,cfact,crules
fashion,RF,5,8,8.03,5,0,0
fashion,RF,5,11,14.33,5,1,1
fashion,RF,5,21,8.64,5,2,2
fashion,RF,5,37,14.42,5,2,3
fashion,RF,5,52,13.58,5,0,1
fashion,RF,5,63,13.0,5,1,1
fashion,RF,5,82,8.59,5,0,1
fashion,RF,5,84,16.5,5,0,1
fashion,RF,5,90,16.07,5,1,2
fashion,RF,5,106,7.37,5,0,0
fashion,RF,5,111,17.05,5,0,1
fashion,RF,5,114,8.93,5,1,1
fashion,RF,5,129,7.36,5,1,1
fashion,RF,5,139,11.99,5,0,1
fashion,RF,5,154,8.21,5,0,0
fashion,RF,5,171,12.42,3,1,1
fashion,RF,5,221,9.57,5,3,3
fashion,RF,5,236,15.39,5,0,1
fashion,RF,5,240,9.18,5,1,2
fashion,RF,5,253,19.22,5,3,3
fashion,RF,5,254,15.77,4,4,8
fashion,RF,5,257,9.15,3,0,0
fashion,RF,5,288,16.82,5,4,4
fashion,RF,5,290,8.35,5,1,1
fashion,RF,5,292,9.68,5,0,0
fashion,RF,5,294,36.93,5,1,4
fashion,RF,5,295,8.48,5,0,0
fashion,RF,5,323,14.28,5,3,3
fashion,RF,5,369,9.77,2,2,2
fashion,RF,5,380,10.08,5,1,3
fashion,RF,5,384,9.0,5,2,2
fashion,RF,5,393,8.41,5,2,2
fashion,RF,5,418,18.56,4,2,3
fashion,RF,5,420,11.21,5,0,1
fashion,RF,5,423,8.73,5,1,1
fashion,RF,5,445,9.72,5,2,2
fashion,RF,5,449,9.54,5,3,3
fashion,RF,5,480,9.46,5,2,2
fashion,RF,5,484,8.74,5,0,0
fashion,RF,5,502,8.2,5,3,3
fashion,RF,5,516,8.44,4,0,0
fashion,RF,5,532,8.78,2,0,0
fashion,RF,5,535,20.39,5,1,3
fashion,RF,5,542,21.25,0,1,2
fashion,RF,5,552,8.23,2,3,3
fashion,RF,5,559,8.78,5,1,1
fashion,RF,5,567,8.59,4,1,1
fashion,RF,5,588,19.49,2,0,2
fashion,RF,5,592,8.94,5,1,1
fashion,RF,5,596,9.14,0,0,0
